title,pubDate,guid,link,description,category,sentiment_label,sentiment_score
Venezuela’s Maduro says US nationals among group of ‘mercenaries’ detained,8 Jan 2025,https://www.aljazeera.com/news/2025/1/8/venezuelas-maduro-says-us-nationals-among-group-of-mercenaries-detained,https://www.aljazeera.com/news/2025/1/8/venezuelas-maduro-says-us-nationals-among-group-of-mercenaries-detained,"President Maduro said the group included mercenaries and ‘hit men’, describing two US detainees as ‘very high level’.",news,neutral,0.9997419714927673
"Russia-Ukraine war: List of key events, day 1,049",8 Jan 2025,https://www.aljazeera.com/news/2025/1/8/russia-ukraine-war-list-of-key-events-day-1049,https://www.aljazeera.com/news/2025/1/8/russia-ukraine-war-list-of-key-events-day-1049,"Here are the key developments on the 1,049th day of Russia’s full-scale invasion of Ukraine.",news,neutral,0.9998290538787842
US bans medical debt from credit reports as Biden nears exit,8 Jan 2025,https://www.aljazeera.com/economy/2025/1/8/us-bans-medical-debt-from-credit-reports-as-biden-nears-exit,https://www.aljazeera.com/economy/2025/1/8/us-bans-medical-debt-from-credit-reports-as-biden-nears-exit,Consumer Financial Protection Bureau says change will strike $49bn in medical debt from credit reports.,economy,neutral,0.9998387098312378
Former Cambodian opposition MP shot dead in Bangkok ‘assassination’,8 Jan 2025,https://www.aljazeera.com/news/2025/1/8/former-cambodian-opposition-mp-shot-dead-in-bangkok-assassination,https://www.aljazeera.com/news/2025/1/8/former-cambodian-opposition-mp-shot-dead-in-bangkok-assassination,"Lim Kimya, 74, had refused to flee Cambodia even after former PM Hun Sen threatened to make opposition MPs lives ‘hell’.",news,negative,0.9676973223686218
"‘Massacres’: Women, children killed as Israel bombs Gaza’s ‘safe zone’",8 Jan 2025,https://www.aljazeera.com/news/2025/1/8/massacres-women-children-killed-as-israel-bombs-gazas-safe-zone,https://www.aljazeera.com/news/2025/1/8/massacres-women-children-killed-as-israel-bombs-gazas-safe-zone,"Al Jazeera’s correspondent says fear dominates in Gaza as Israeli attacks intensify, targeting ‘humanitarian safe zone’.",news,neutral,0.5419288277626038
Venezuelan opposition candidate claims son-in-law has been kidnapped,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/venezuelan-opposition-candidate-claims-son-in-law-has-been-kidnapped,https://www.aljazeera.com/news/2025/1/7/venezuelan-opposition-candidate-claims-son-in-law-has-been-kidnapped,"Edmundo Gonzalez, who competed against Nicolas Maduro in July elections, says masked men abducted son-in-law in Caracas.",news,neutral,0.9988675117492676
"‘Hell will break out’: Trump hints at military moves in Mideast, Americas",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/hell-will-break-loose-trump-hints-at-military-moves-in-mideast-americas,https://www.aljazeera.com/news/2025/1/7/hell-will-break-loose-trump-hints-at-military-moves-in-mideast-americas,"Trump does not rule out US military force to retake Panama Canal, doubles down on Gaza threats in broad news conference.",news,neutral,0.9981132745742798
US judge temporarily blocks release of Trump investigations report,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/us-judge-temporarily-blocks-release-of-trump-investigations-report,https://www.aljazeera.com/news/2025/1/7/us-judge-temporarily-blocks-release-of-trump-investigations-report,Trump has denounced the investigations against him as politically motivated and the special counsel report as ‘fake’.,news,neutral,0.883343517780304
Lebanon approves extradition of Egyptian activist al-Qaradawi to UAE,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/lebanon-approves-extradition-of-egyptian-activist-al-qaradawi-to-uae,https://www.aljazeera.com/news/2025/1/7/lebanon-approves-extradition-of-egyptian-activist-al-qaradawi-to-uae,Amnesty International warns Abdul Rahman al-Qaradawi could be at risk of human rights violations if extradited to UAE.,news,negative,0.9742906093597412
"US says Sudan’s RSF committed genocide, announces sanctions on leaders",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/us-says-sudans-rsf-committed-genocide-announces-sanctions-on-leaders,https://www.aljazeera.com/news/2025/1/7/us-says-sudans-rsf-committed-genocide-announces-sanctions-on-leaders,US Secretary of State Antony Blinken says US committed to ‘holding accountable those responsible for these atrocities’.,news,neutral,0.9996597766876221
Social media giant Meta scraps fact-checking for ‘community notes’,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/social-media-giant-meta-scraps-fact-checking-for-community-notes,https://www.aljazeera.com/news/2025/1/7/social-media-giant-meta-scraps-fact-checking-for-community-notes,"Meta, which owns Facebook and Instagram, says allowing fact-checkers to assess content ‘became a tool to censor’.",news,neutral,0.9996638298034668
First international flight since al-Assad’s removal lands in Syria,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/first-international-flight-since-al-assads-removal-lands-in-syria,https://www.aljazeera.com/news/2025/1/7/first-international-flight-since-al-assads-removal-lands-in-syria,"Qatar Airways flight lands at Damascus International Airport, carrying nationals returning after years away.",news,neutral,0.9998679161071777
US authorities seek to identify bodies found in JetBlue wheel well,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/us-authorities-seek-to-identify-bodies-found-in-jetblue-wheel-well,https://www.aljazeera.com/news/2025/1/7/us-authorities-seek-to-identify-bodies-found-in-jetblue-wheel-well,Workers had found the bodies during a routine inspection after the flight landed in Florida from New York.,news,neutral,0.9997968077659607
Danish PM says Greenland ‘not for sale’ as Donald Trump Jr visits island,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/danish-pm-says-gr-donald-trump-jr,https://www.aljazeera.com/news/2025/1/7/danish-pm-says-gr-donald-trump-jr,"Before his son’s ‘private’ visit, President-elect Donald Trump again says he wants Greenland to ‘become part of’ US.",news,neutral,0.9997598528862
"John Mahama sworn in as Ghana’s president, promises to ‘reset’ the country",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/john-mahama-sworn-in-as-ghanas-president-promises-to-reset-the-country,https://www.aljazeera.com/news/2025/1/7/john-mahama-sworn-in-as-ghanas-president-promises-to-reset-the-country,"With around 20 African leaders in attendance, the 66-year-old is sworn in as Ghana’s president for third time.",news,neutral,0.999846339225769
Who will replace Trudeau as Canada’s Liberal party leader?,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/who-will-replace-trudeau-as-canadas-liberal-party-leader,https://www.aljazeera.com/news/2025/1/7/who-will-replace-trudeau-as-canadas-liberal-party-leader,"With Trudeau’s nine-year stint as prime minister ending, several politicians are frontrunners to take over his role.",news,neutral,0.999850869178772
French far-right leader Jean-Marie Le Pen dies aged 96,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/french-far-right-leader-jean-marie-le-pen-dies-aged-96,https://www.aljazeera.com/news/2025/1/7/french-far-right-leader-jean-marie-le-pen-dies-aged-96,Co-founder of the National Front led the party for decades and was known for fiery rhetoric against immigration.,news,neutral,0.9998509883880615
"The secret to a balanced diet? Better roads, say scientists",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/the-secret-to-a-balanced-diet-better-roads-say-scientists,https://www.aljazeera.com/news/2025/1/7/the-secret-to-a-balanced-diet-better-roads-say-scientists,A new study challenges the conventional wisdom that crop diversity alone addresses nutritional deficiencies.,news,neutral,0.9957332015037537
"Gang violence killed more than 5,600 people in Haiti in 2024: UN",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/gang-violence-killed-more-than-5600-people-in-haiti-in-2024-un,https://www.aljazeera.com/news/2025/1/7/gang-violence-killed-more-than-5600-people-in-haiti-in-2024-un,"Violent gangs control most of the Caribbean country’s capital, Port-au-Prince.",news,neutral,0.999711811542511
South Korean court extends arrest warrant for impeached Yoon,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/south-korean-court-extends-arrest-warrant-for-impeached-yoon,https://www.aljazeera.com/news/2025/1/7/south-korean-court-extends-arrest-warrant-for-impeached-yoon,The impeached former president has refused questioning three times since his bungled December 3 martial law decree.,news,neutral,0.9991841912269592
Israel extends closure of Al Jazeera office in occupied West Bank,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/israel-extends-closure-of-al-jazeera-office-in-occupied-west-bank,https://www.aljazeera.com/news/2025/1/7/israel-extends-closure-of-al-jazeera-office-in-occupied-west-bank,The move follows a raid last September by Israeli forces that shut Al Jazeera’s Ramallah office for 45 days.,news,neutral,0.9848759770393372
‘We didn’t have anybody there’: Kyiv’s troops struggle as Russia advances,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/as-battles-against-russia-intensify-ukraines-manpower-struggles-worsen,https://www.aljazeera.com/news/2025/1/7/as-battles-against-russia-intensify-ukraines-manpower-struggles-worsen,Ukrainian soldiers say Russia is waging fierce battles in the east while they attempt a renewed offensive in Kursk.,news,neutral,0.9968980550765991
"‘It’s the only way’: Migrants, army face-off along S Africa-Zimbabwe border",7 Jan 2025,https://www.aljazeera.com/features/2025/1/7/its-the-only-way-migrants-army-face-off-along-s-africa-zimbabwe-border,https://www.aljazeera.com/features/2025/1/7/its-the-only-way-migrants-army-face-off-along-s-africa-zimbabwe-border,South Africa’s military has enhanced border operations along the Limpopo River to halt smugglers and illegal crossings.,features,positive,0.996335506439209
"US diverting military funds from Egypt to Lebanon, report claims",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/us-diverting-military-funds-from-egypt-to-lebanon-report-claims,https://www.aljazeera.com/news/2025/1/7/us-diverting-military-funds-from-egypt-to-lebanon-report-claims,"The White House is to send $95m to Lebanon, citing regional security, while eyeing human rights concerns in Egypt.",news,neutral,0.9996131062507629
"Gaza aid effort at ‘breaking point’, warns UN",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/gaza-aid-effort-at-breaking-point-warns-un,https://www.aljazeera.com/news/2025/1/7/gaza-aid-effort-at-breaking-point-warns-un,OCHA chief says attacks by Israeli troops and Palestinian groups stifling bid to save lives in war-torn enclave.,news,negative,0.9923502802848816
Deadly earthquake hits Tibet’s Shigatse: What we know so far,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/earthquake-hits-tibets-shigatse-what-we-know-so-far,https://www.aljazeera.com/news/2025/1/7/earthquake-hits-tibets-shigatse-what-we-know-so-far,Search for survivors has ended after the magnitude 7.1 earthquake in Tibet killed at least 126 and wounded dozens.,news,neutral,0.9871158003807068
"US pauses select restrictions on Syria, offering hope on Western sanctions",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/us-pauses-select-restrictions-on-syria-offering-hope-on-western-sanctions,https://www.aljazeera.com/news/2025/1/7/us-pauses-select-restrictions-on-syria-offering-hope-on-western-sanctions,Washington opens the way for some transactions in a move seen as an ‘important step’ towards easing sanctions.,news,positive,0.9969582557678223
Analysis: Turkiye’s road ahead in a post-Assad Syria,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/turkiyes-road-ahead-in-a-post-assad-syria,https://www.aljazeera.com/news/2025/1/7/turkiyes-road-ahead-in-a-post-assad-syria,Challenges and opportunities await Ankara as its neighbour reimagines itself after decades of dictatorship.,news,neutral,0.9985877275466919
Indonesia joins BRICS group of emerging economies,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/indonesia-joins-brics-group-of-emerging-economies,https://www.aljazeera.com/news/2025/1/7/indonesia-joins-brics-group-of-emerging-economies,"Indonesia joins Russia, China and others in the group, which is viewed as a counterweight to the West.",news,neutral,0.9998489618301392
Three feared dead as mine accident traps workers in India’s Assam,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/three-feared-dead-in-northeast-india-mine-accident,https://www.aljazeera.com/news/2025/1/7/three-feared-dead-in-northeast-india-mine-accident,Rescue operations still under way as nine others remain trapped in flooded Assam coal mine.,news,neutral,0.9977109432220459
UK politicians urge England to boycott Afghanistan at Champions Trophy,7 Jan 2025,https://www.aljazeera.com/sports/2025/1/7/uk-politicians-urge-england-to-boycott-afghanistan-at-champions-trophy,https://www.aljazeera.com/sports/2025/1/7/uk-politicians-urge-england-to-boycott-afghanistan-at-champions-trophy,"In response, ECB proposes an ‘ICC-wide’ action against Afghanistan over the Taliban’s crackdown on women.",sports,neutral,0.99980229139328
North Korea says test of new hypersonic missile successful,7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/north-korea-says-test-of-new-hypersonic-missile-successful,https://www.aljazeera.com/news/2025/1/7/north-korea-says-test-of-new-hypersonic-missile-successful,"New intermediate-range hypersonic missile made with lighter materials making it more lethal, Pyongyang says.",news,neutral,0.9370462894439697
"Russia-Ukraine war: List of key events, day 1,048",7 Jan 2025,https://www.aljazeera.com/news/2025/1/7/russia-ukraine-war-list-of-key-events-day-1048,https://www.aljazeera.com/news/2025/1/7/russia-ukraine-war-list-of-key-events-day-1048,"Here are the key developments on the 1,048th day of Russia’s invasion of Ukraine.",news,neutral,0.9998407363891602
